## Traced by TaniTracer at Sat Nov 11 17:35:47 2023 for 220830-E6_Out.czi
#   total_planes = 9; width = 512; height = 512
#   laplace = 1.800000; min_distance = 1; threshold_abs = 0.014000
#   max_diameter = 10.000000; dup_threshold = 3.000000
#   image_clip_min = 10000.000000; image_clip_max = 12924.857000
## Chased by TaniChaser at Sat Nov 11 17:35:47 2023
#   chase_distance = 3.000000
total_index	plane	index	x	y	diameter	intensity	fit_error	chi_square	distance	life_index	life_total
3700	5	973	180.20744873583317	378.230855897069	3.427251	10718	0.063239545	0.01386116	1.670275622097977	3	4
3702	2	1048	161.32061207294464	504.98701498657465	2.629084	10675	0.01355948	0.0029748005	0.0	0	1
3704	2	1050	124.94902228936553	194.1762540191412	3.4221296	10638	0.0015672662	0.00037444697	0.0	0	2
3704	3	1104	124.88495399057865	197.1369371265173	3.6425722	10741	0.04533406	0.010611689	2.9613762356734807	1	2
3707	2	1053	137.45661509037018	226.52810978889465	2.0345485	11702	3.3476632	0.68200886	0.0	0	2
3707	3	635	138.17544922232628	225.68545511364937	3.4830678	11854	0.22209658	0.057577614	1.1076052595477404	1	2
3708	2	1054	360.27039566636086	453.8019824773073	3.2815642	10552	0.009085498	0.0021159812	0.0	0	1
3712	2	1058	211.32142022252083	237.4334498345852	2.3188908	11486	0.7284941	0.15379791	0.0	0	1
3714	2	1060	100.71725431084633	211.71445921063423	3.3558893	10482	0.03511204	0.008108379	0.0	0	1
3717	2	1063	204.7301085293293	242.07085523754358	2.0890415	11444	0.17964727	0.037469197	0.0	0	1
3718	2	1064	220.9289445951581	435.97700389288366	3.8305724	10824	0.0064075803	0.0015140795	0.0	0	2
3718	3	722	219.53736066818237	434.2565616965294	2.8789184	10955	0.004770891	0.0011313859	2.2127871964591375	1	2
3722	2	1068	296.71706226468086	376.68811908364296	2.689081	11515	0.063056186	0.013904361	0.0	0	7
3722	3	509	296.13932748138905	377.8645320981741	4.2601557	11608	0.007286555	0.0019863849	1.3106201053636695	1	7
3722	4	265	295.1208425164223	378.0026441924274	3.0260339	11498	0.4569539	0.12094663	1.0278066814544473	2	7
3722	5	36	295.84442257881165	376.442675113678	3.180751	12115	0.17118822	0.054440916	1.7196138035447723	3	7
3722	6	124	295.97980165854096	375.8727161735296	2.7522619	11672	0.39004752	0.10998822	0.5858162584662461	4	7
3722	7	185	296.10083547234535	376.53567481040955	3.1564045	11576	0.07202203	0.02024264	0.6739164178870538	5	7
3722	8	203	296.0540188960731	376.05649220198393	3.3942275	11486	0.16071934	0.04512191	0.4814641876935747	6	7
3725	2	1071	456.22684647142887	108.99735639779828	2.907622	10655	0.45791048	0.10285346	0.0	0	1
3732	2	1078	245.83698488771915	491.06510615348816	3.369191	10620	0.015579918	0.0035978116	0.0	0	1
3733	2	1079	98.98318940028548	507.8663246035576	3.0088358	10886	0.0016531945	0.00038481422	0.0	0	1
3737	2	1083	193.2728854715824	401.5113554596901	5.055448	11677	0.11830941	0.027765425	0.0	0	3
3737	3	1071	191.93752414360642	402.1564073264599	2.8512862	11602	0.24416307	0.054335285	1.4829975681291547	1	3
3737	4	137	194.01209626626223	400.12294025719166	3.2758706	11767	0.0022472886	0.00066877966	2.904967781903775	2	3
3738	2	1084	285.28691378235817	273.0155327031389	2.8042476	10631	0.020173103	0.0045346776	0.0	0	1
3739	2	1085	232.52821028232574	261.2212969213724	3.0651622	10715	0.010754471	0.002414864	0.0	0	1
3740	2	1086	482.1276661455631	127.35223749279976	3.178436	10483	0.0014246423	0.00033216795	0.0	0	1
3742	2	1088	134.06857458502054	217.68448513746262	3.0123243	11074	0.10208248	0.022839466	0.0	0	1
3744	2	1090	223.77715457975864	116.6922250688076	3.7250369	10658	0.009186666	0.002174416	0.0	0	2
3744	3	768	223.8942515105009	118.96029325947165	3.4459949	10791	0.007051999	0.0017883936	2.2710889477718323	1	2
3745	2	1091	134.30851098895073	303.8614460527897	3.2156308	10503	0.048251804	0.011043837	0.0	0	1
3746	2	1092	239.98736501857638	257.12610982358456	4.7329803	10890	0.02670777	0.006247487	0.0	0	2
3746	3	253	238.74531489610672	258.8145462423563	3.5553586	11292	0.0010713023	0.00032897986	2.0960691894500187	1	2
3751	2	1097	52.4449465572834	373.2234433442354	3.3763583	10476	0.006308825	0.001436328	0.0	0	1
3752	2	1098	418.47269028425217	449.0660237520933	2.9856277	10519	0.006663787	0.0015133297	0.0	0	2
3752	3	1147	419.06697748601437	447.97297278791666	3.831006	10521	0.0037622757	0.00086381	1.2441614398725993	1	2
3756	2	1102	248.8701293617487	326.67314088344574	2.5598264	10872	0.0348273	0.007900055	0.0	0	1
3757	2	1103	419.909568823874	181.04309736564755	2.7976897	11025	0.011694388	0.002668242	0.0	0	1
3759	2	1105	260.671703517437	376.0445324257016	4.365557	10737	0.036915105	0.00849529	0.0	0	1
3760	2	1106	509.3025224208832	183.98913134634495	3.3167179	10536	0.0012404358	0.0002874434	0.0	0	1
3764	2	1110	331.21566282212734	215.9066397845745	2.772682	10548	0.09593417	0.0211823	0.0	0	1
3773	2	1119	136.14945550262928	374.1779641211033	2.5439484	10779	1.0090204	0.22010925	0.0	0	4
3773	3	755	133.81841449439526	374.97542307525873	2.32413	11049	0.18008983	0.041190572	2.4636746874600535	1	4
3773	4	951	132.05092733353376	377.19706742465496	1.3989952	10818	6.887094	1.183795	2.8389636276314656	2	4
3773	5	630	132.03834682703018	377.0828745290637	2.2801108	10980	0.113544695	0.025125574	0.11488379584346457	3	4
3774	2	1120	324.9337886199355	329.85992711782455	5.2287107	10530	0.019879492	0.0047089662	0.0	0	1
3777	2	1123	278.50731790065765	407.58101776242256	2.18604	10875	1.3447464	0.27600303	0.0	0	2
3777	3	721	280.4640754163265	409.5699873864651	2.5886965	11188	0.44213507	0.10389075	2.790143390668374	1	2
3778	2	1124	324.10997377336025	301.4582572877407	1.9729257	10778	1.1090379	0.21912517	0.0	0	1
3779	2	1125	295.3124920129776	149.7657870799303	2.4944904	10617	0.045060113	0.009518993	0.0	0	1
3780	2	1126	168.23794332146645	290.56393271684647	3.5617523	10528	0.0057111406	0.0013278637	0.0	0	1
3781	2	1127	85.10724847018719	438.5284315943718	3.567924	10455	0.0120259235	0.0027712316	0.0	0	1
3783	2	1129	325.6974756717682	477.6050380766392	3.3401155	10710	0.09125136	0.020389488	0.0	0	1
3784	2	1130	314.83242209255695	236.87349885702133	3.158815	10561	0.057763252	0.01287676	0.0	0	1
3785	2	1131	251.87340646982193	503.86102698743343	2.6887162	10582	0.014481787	0.0032190487	0.0	0	1
3786	2	1132	148.3961405158043	182.13037817180157	3.0670378	10462	0.0078363605	0.001778014	0.0	0	1
3787	2	1133	185.4461773633957	325.8156441897154	2.9291596	10778	0.021218948	0.0046316	0.0	0	1
3788	2	1134	241.34598818421364	480.8460929840803	3.3181973	10615	0.06854823	0.015531783	0.0	0	7
3788	3	673	240.38576358556747	478.40789771080017	3.0468948	10827	0.028309781	0.007049801	2.6204632167788238	1	7
3788	4	627	241.4385375380516	479.3935742676258	3.317205	10688	0.22641236	0.054349355	1.442182814245373	2	7
3788	5	510	240.22519360482693	479.19578652083874	3.2999732	10689	0.013957239	0.0034645265	1.2293589764882504	3	7
3788	6	325	237.7058466374874	479.0257220622152	2.8949826	10912	0.007916044	0.0020488512	2.5250804070226613	4	7
3788	7	664	237.4219012260437	478.92233895510435	3.4299846	10692	0.010649681	0.0025563512	0.3021805147851745	5	7
3788	8	402	236.8344990313053	480.00442269071937	3.3333294	10817	0.0053029414	0.0013826413	1.231237811824353	6	7
3793	2	1139	451.39527156949043	55.86643162369728	2.8875315	10626	0.1145542	0.025433533	0.0	0	3
3793	3	533	450.6840018630028	56.753399059176445	3.0207598	10819	0.0037242144	0.00097659	1.1369326395910713	1	3
3793	4	738	450.53355917334557	56.863208934664726	2.7717767	10553	0.0027344795	0.0006350342	0.1862557693765426	2	3
3794	2	1140	376.24215807020664	381.14486418664455	2.1223874	10622	0.17437437	0.035790455	0.0	0	1
3795	2	1141	262.363384693861	289.0889809578657	2.6315525	10862	0.046633907	0.010628496	0.0	0	2
3795	3	524	262.3680138885975	289.1119794845581	3.4871612	11278	0.07764437	0.020582803	0.02345978844595271	1	2
3800	2	1146	444.1021489575505	255.7244474887848	3.6625078	10634	0.06159976	0.014054213	0.0	0	2
3800	3	1135	443.08826741576195	254.65151217579842	3.0107145	10766	0.058306836	0.013031995	1.4761930655008348	1	2
3801	2	1147	78.37474054098129	202.2079911828041	3.1339018	10433	0.056014746	0.012580896	0.0	0	1
3802	2	1148	233.1636871546507	398.62786397337914	2.98186	10970	0.017295035	0.0039926455	0.0	0	2
3802	3	679	234.6227402985096	400.20099018514156	2.7925577	11152	0.041034788	0.010084459	2.145591329852583	1	2
3806	2	1152	327.79734729230404	338.6502986252308	3.2657318	10505	0.026238594	0.005879229	0.0	0	1
3807	2	1153	221.5107893049717	257.1760964989662	2.68108	10675	0.07562612	0.016344689	0.0	0	2
3807	3	1287	220.92605344206095	259.7552230358124	2.9990337	10650	0.007225854	0.0015141661	2.644581199819368	1	2
3808	2	1154	6.5826695561409	398.8423827290535	3.578587	10628	0.07637969	0.017014038	0.0	0	1
3811	2	1157	218.37539684772491	284.1441086679697	2.6910925	10849	0.043607112	0.009288057	0.0	0	1
3813	2	1159	446.2799328863621	57.81314539909363	2.9372702	10635	0.024439666	0.005306081	0.0	0	1
3815	2	1161	332.0578691959381	151.20046450197697	3.2594116	10484	0.05684295	0.012717443	0.0	0	2
3815	3	1145	332.26287665963173	151.2800077199936	2.8995028	10503	0.0043610064	0.0009959618	0.2198981211891786	1	2
3817	2	1163	378.4126791357994	266.3052458167076	2.4503398	10635	0.27386892	0.056917194	0.0	0	1
3818	2	1164	404.12166003882885	206.68929681181908	2.7401414	10789	0.005941754	0.0013148773	0.0	0	1
3819	2	1165	320.42384684085846	257.73692911863327	3.8115199	10737	0.014567523	0.0033125414	0.0	0	2
3819	3	841	320.1319200247526	257.8236513584852	3.034291	10894	0.1854816	0.044569008	0.3045357332836885	1	2
3820	2	1166	237.77126052975655	192.41402205824852	3.4816833	10446	0.07848932	0.017840806	0.0	0	1
3821	2	1167	316.0288203600794	339.47551333904266	2.7790868	10571	0.026966935	0.00589568	0.0	0	1
3822	2	1168	425.790520131588	260.0177629608661	3.1266243	10746	0.11409979	0.025488898	0.0	0	2
3822	3	461	424.156414732337	258.7806884944439	3.7753637	11281	0.08635874	0.02402004	2.0495496313422104	1	2
3823	2	1169	337.5137189626694	443.0551550462842	3.183441	10504	0.006718241	0.001521687	0.0	0	1
3824	2	1170	313.8758142590523	124.61885452270508	3.2189517	10599	0.05236043	0.011811343	0.0	0	2
3824	3	832	313.0147890718654	124.34257307648659	3.2818568	10674	0.04815602	0.011571925	0.9042653429689824	1	2
3826	2	1172	351.33224418759346	78.98497829493135	2.912365	10550	0.11166562	0.024540845	0.0	0	2
3826	3	1232	351.2925179898739	77.33411347866058	2.8327975	10471	0.023257246	0.005152195	1.6513427301399226	1	2
3827	2	1173	289.71273612976074	169.08667981624603	2.8849356	10826	0.056264445	0.012108474	0.0	0	2
3827	3	1246	290.28554129600525	168.99092737864703	2.7043784	10798	0.35504097	0.07554805	0.5807532072942414	1	2
3828	2	1174	128.4742740392685	202.9798498302698	2.6901162	10667	0.06800707	0.014684955	0.0	0	1
3829	2	1175	415.2283628284931	251.28580617904663	3.2941186	10974	0.033552095	0.0074392026	0.0	0	2
3829	3	386	413.95321521162987	250.79884649813175	3.5025525	11413	0.012495797	0.003422569	1.364965631665775	1	2
3831	2	1177	158.13827787339687	454.17241564393044	3.4669378	10557	0.020434873	0.0045002857	0.0	0	2
3831	3	1295	156.5650333762169	451.7882199883461	4.547285	10384	0.011433132	0.0025345031	2.8564816071549144	1	2
3833	2	1179	268.4029088318348	313.21187672019005	2.4395757	10913	0.03481514	0.007361812	0.0	0	1
3834	2	1180	335.60264882445335	412.5647999048233	2.9999807	10707	0.24830347	0.05192902	0.0	0	1
3837	2	1183	419.94036995992064	277.3740693926811	2.9786704	10504	0.0059291148	0.0013262229	0.0	0	1
3839	2	1185	60.124434530735016	362.0922621563077	2.3673804	10613	0.39954677	0.08377269	0.0	0	1
3843	2	1189	302.5074132680893	63.777273029088974	2.962713	10753	0.014508774	0.0031645424	0.0	0	2
3843	3	989	301.5551277399063	63.30206382274628	2.6895165	10752	0.006726202	0.0015730318	1.064270415345461	1	2
3845	2	1191	297.93838496506214	65.48592847585678	2.6813636	10736	0.12429442	0.026057955	0.0	0	1
3847	2	1193	302.58945629000664	144.2411071807146	3.0986516	10528	0.0176266	0.0038676253	0.0	0	1
3848	2	1194	341.64913699030876	336.0363092944026	3.14541	10478	0.06451045	0.0142286625	0.0	0	1
3850	2	1196	255.32164204120636	153.58217296004295	3.1796064	10591	0.0076060663	0.0017329458	0.0	0	2
3850	3	1229	254.78918309509754	151.1333512365818	2.9159396	10593	0.005883525	0.0012951631	2.5060407743264186	1	2
3853	2	1199	219.2535754442215	315.171479254961	2.7838411	10468	0.0052856067	0.0011473123	0.0	0	2
3853	3	1060	221.93902907520533	314.9792525395751	3.5184383	10498	0.003289144	0.0007871521	2.692324704464952	1	2
3854	2	1200	372.3289830982685	295.3580632507801	2.2333615	11130	0.0850201	0.017505346	0.0	0	1
3856	2	1202	209.85807918012142	150.86539782583714	2.445676	10832	0.013595296	0.0029069248	0.0	0	1
3857	2	1203	173.3367348909378	203.50794845819473	2.1509943	10602	0.8962239	0.17605829	0.0	0	1
3858	2	1204	390.3661319613457	117.5472421348095	1.8748268	10805	2.7222414	0.5021605	0.0	0	1
3859	2	1205	190.4922085404396	468.71376594901085	2.943621	10484	0.07147901	0.015006868	0.0	0	1
3860	2	1206	347.09974617511034	495.16378651559353	2.7113957	10761	0.012388981	0.0027807232	0.0	0	2
3860	3	584	345.5471653342247	496.4003269970417	2.8469734	11231	0.012638891	0.0031473492	1.9848273551483613	1	2
3862	2	1208	464.4402838051319	206.2775305211544	2.5522494	10499	0.06145485	0.012586999	0.0	0	2
3862	3	1132	465.092298284173	205.47290521860123	3.8246548	10510	0.013021642	0.0030181834	1.035637368188319	1	2
3863	2	1209	283.2475960254669	209.19495044648647	1.7801604	10838	0.18328656	0.03517114	0.0	0	1
3864	2	1210	315.6555914580822	366.5376794934273	3.7591407	10483	0.0018088345	0.00041355685	0.0	0	1
3865	2	1211	229.25085845589638	197.60343766212463	2.9641771	10466	0.048580572	0.010547667	0.0	0	1
3866	2	1212	17.981278667226434	478.5345084667206	2.6342268	10474	0.08797212	0.018630456	0.0	0	1
3870	2	1216	152.88710774481297	503.80192701518536	2.3903184	11028	0.6534242	0.13518496	0.0	0	7
3870	3	1192	151.71073350310326	505.1461284905672	2.618434	10947	0.378424	0.07891249	1.7862625683187896	1	7
3870	4	347	150.62423667311668	507.62941616773605	3.3864982	11168	0.0054891272	0.0014828068	2.7105706132011234	2	7
3870	5	844	151.4597145318985	506.8045986145735	2.4458408	11007	0.39298445	0.08179694	1.1740303439518684	3	7
3870	6	540	150.1796178817749	507.25302091240883	2.9554243	11066	0.11960778	0.029166402	1.3563664662817303	4	7
3870	7	277	148.4549487233162	507.25712737441063	3.3602662	11297	0.026254531	0.0070570037	1.724674047224242	5	7
3870	8	261	148.23442575335503	508.2711486816406	3.067	11255	0.0031941088	0.0008814141	1.0377232732269825	6	7
3871	2	1217	297.4855442047119	57.496805012226105	2.0739954	10606	0.4678276	0.08912209	0.0	0	1
3874	2	1220	453.4105575084686	234.71155834197998	4.8005495	10597	0.073198974	0.016331261	0.0	0	1
3876	2	1222	159.64775547385216	382.31822058558464	2.2142432	10813	0.35720018	0.07075216	0.0	0	1
3883	2	1229	320.35499680042267	65.73889172077179	1.5574847	11302	6.7361245	1.2187661	0.0	0	1
3885	2	1231	478.76048746705055	211.02709230966866	3.6620483	10427	0.011558166	0.0025994394	0.0	0	1
3886	2	1232	390.77118596434593	420.66720712184906	3.6339066	10826	0.07537648	0.016592853	0.0	0	2
3886	3	598	391.1583793312311	418.2279617488384	3.6676223	11005	0.0070613218	0.001868316	2.4697847463116456	1	2
3889	2	1235	392.4744828939438	303.07331815361977	2.355377	10585	0.034646466	0.0072673727	0.0	0	1
3890	2	1236	473.9708823468536	298.54038748145103	3.192396	10417	0.02744812	0.005979143	0.0	0	2
3890	3	1228	473.6895529925823	297.2805188894272	3.2166555	10341	0.047856905	0.0105095	1.290897003925123	1	2
3892	2	1238	213.64369812607765	264.70014521479607	2.8999074	10803	0.008054628	0.0017428128	0.0	0	2
3892	3	822	212.71881920099258	263.8037641197443	3.094057	10890	0.02491164	0.005975014	1.2879829554899833	1	2
3893	2	1239	190.72354409098625	105.76253099739552	4.2665033	10539	0.04530317	0.010293144	0.0	0	1
3898	2	1244	142.33636635541916	297.6378723680973	2.8640912	10559	0.13244455	0.028294027	0.0	0	1
3899	2	1245	332.31586879491806	360.56916853785515	3.2987032	10512	0.26408243	0.058138445	0.0	0	3
3899	3	1091	332.14343167841434	359.3889664411545	3.556975	10491	0.01600128	0.0036887897	1.1927328067110294	1	3
3899	4	1018	332.4077616035938	360.5842626988888	3.5381126	10398	0.011020172	0.0023812929	1.2241746007408458	2	3
3900	2	1246	382.98082053102553	149.87458662688732	3.261686	10527	0.031186532	0.006856392	0.0	0	1
3901	2	1247	289.3802133202553	348.06189416348934	2.4118967	11264	0.012224999	0.0026466365	0.0	0	5
3901	3	612	289.6130995452404	349.86402486264706	2.9785717	11384	0.11919592	0.030254263	1.8171161357036305	1	5
3901	4	1001	289.2143751233816	350.4837909936905	3.8317556	11015	0.20646487	0.044607688	0.7369472313369333	2	5
3901	5	1005	289.7108559310436	352.50301522016525	2.4044273	10936	0.2731806	0.05427731	2.079365208220846	3	5
3901	6	239	289.7829101830721	352.45597445964813	2.8602874	11428	0.10518213	0.027496526	0.08605026662021834	4	5
3902	2	1248	492.2965850532055	113.21996809542179	3.3863149	10390	0.02110974	0.004675625	0.0	0	2
3902	3	896	492.95189875364304	112.08882102370262	3.3962634	10533	0.062330827	0.015100786	1.307260396340378	1	2
3903	2	1249	97.19039368629456	422.16845241189003	3.4290612	10477	0.07353324	0.016282873	0.0	0	7
3903	3	887	99.17188414931297	421.48419630527496	3.3018181	10654	0.005320635	0.0012579765	2.0963088690536402	1	7
3903	4	953	97.23053988814354	423.24066162109375	4.193556	10393	0.006303891	0.0014377318	2.6180122127388716	2	7
3903	5	743	97.18829016387463	422.4035545885563	3.0770469	10537	0.064906426	0.014863962	0.8381725497321371	3	7
3903	6	547	98.03046792931855	423.3245395421982	3.4583535	10639	0.00037678692	9.507197e-05	1.2479890518121035	4	7
3903	7	887	98.16777105629444	423.49742272496223	3.9085178	10466	0.020147886	0.0045116832	0.22077305895418384	5	7
3903	8	597	97.16988895833492	424.5106688141823	3.3553848	10612	0.0018793198	0.00046152252	1.422123876020584	6	7
3904	2	1250	403.9068563878536	234.05596416816115	3.031133	10511	0.01096418	0.0023973817	0.0	0	1
3905	2	1251	9.289538532495499	384.8679480403662	3.4236622	10412	0.011801541	0.0026023625	0.0	0	1
3914	2	1260	39.01687658019364	476.2163064330816	2.7814887	10442	0.17689672	0.03765551	0.0	0	1
3915	2	1261	400.930646777153	318.5732637345791	3.0384984	10547	0.14452334	0.030887082	0.0	0	2
3915	3	830	401.1198694035411	318.13258200883865	3.2325737	10662	0.016270986	0.00395674	0.4795889758311446	1	2
3916	2	1262	354.9914656346664	154.73506757616997	3.0994387	10419	0.0035261076	0.0007703829	0.0	0	1
3917	2	1263	206.96920813806355	314.70609626173973	3.3292255	10454	0.0015272966	0.00033486955	0.0	0	1
3918	2	1264	147.856007874012	278.9691702667624	2.7977052	10460	0.051102124	0.010840042	0.0	0	2
3918	3	924	146.82989485561848	281.02248284220695	3.1977377	10592	0.017869037	0.004235882	2.2954303428759286	1	2
3919	2	1265	408.2725575864315	361.720926374197	3.3986194	10424	0.012122534	0.0026378708	0.0	0	1
3920	2	1266	334.59000277519226	224.39412716031075	3.081668	10653	0.24427767	0.052009337	0.0	0	1
3921	2	1267	329.2185460925102	297.9978554872796	2.4997783	10989	0.01972846	0.004196024	0.0	0	1
3922	2	1268	317.9154625684023	195.039176043123	2.7078233	10774	0.43060043	0.09098126	0.0	0	2
3922	3	371	318.6378056406975	196.12844169139862	3.1397157	11251	0.006190997	0.0017835771	1.3070115403492601	1	2
3923	2	1269	437.63152024149895	216.1209413483739	2.7370245	10517	0.23276895	0.049038056	0.0	0	1
3924	2	1270	65.78921702504158	337.81936721503735	3.240565	10440	0.23716912	0.051447902	0.0	0	1
3926	2	1272	265.90839933604	226.76401768624783	3.8911326	10446	0.04367751	0.009710098	0.0	0	1
3929	2	1275	399.994721849449	167.5845240354538	2.949012	10529	0.05640728	0.011942807	0.0	0	1
3930	2	1276	118.41664373874664	404.61296835541725	2.5431368	10767	0.39560843	0.078996025	0.0	0	2
3930	3	681	118.53584349155426	404.60642045736313	2.1201217	11134	0.827854	0.18082422	0.11937946238078068	1	2
3932	2	1278	381.6321781873703	375.8036280423403	3.4049973	10424	0.08271844	0.017955776	0.0	0	1
3933	2	1279	431.05381943657994	327.9785813409835	3.0345879	10389	0.0027638543	0.00060545234	0.0	0	1
3934	2	1280	303.70798724889755	48.68980458378792	3.0837154	10647	0.066341326	0.014290186	0.0	0	1
3935	2	1281	123.81191226840019	412.01761220395565	3.5108142	10921	0.013591618	0.002871858	0.0	0	3
3935	3	954	124.37214577198029	413.9535724595189	3.3339832	11125	0.07171258	0.01683818	2.015391696334533	1	3
3935	4	271	123.06454879790545	415.64872178435326	3.2258892	11183	0.015957458	0.004271478	2.1408739056973958	2	3
3936	2	1282	366.2657268345356	503.1734308451414	3.6532445	10563	0.0062182145	0.0014100955	0.0	0	2
3936	3	1068	365.4795835316181	502.4431409239769	3.5532	10671	0.0032735483	0.0007443094	1.0730072980536878	1	2
3937	2	1283	120.57777857780457	391.03685573115945	2.4730656	11007	0.11076142	0.023161229	0.0	0	1
3938	2	1284	171.88296991586685	238.01884157583117	2.935295	10558	0.05667386	0.012138531	0.0	0	2
3938	3	1042	170.6256267428398	237.81689573824406	2.7533488	10718	0.1550209	0.034783937	1.2734574889160863	1	2
3941	2	1287	393.6876417398453	343.2524680197239	3.0954926	10417	0.025637722	0.0055682897	0.0	0	1
3942	2	1288	322.5687168240547	446.7897015064955	3.672979	10438	0.011521591	0.002558826	0.0	0	1
3944	2	1290	120.82356901466846	280.1615956276655	3.0982316	10445	0.10503442	0.022626933	0.0	0	1
3945	2	1291	208.25927197933197	462.3888635635376	2.7183075	10552	0.016265329	0.0033856526	0.0	0	1
3946	2	1292	166.2630370259285	315.99043763708323	3.2941222	10521	0.058007218	0.012611196	0.0	0	4
3946	3	842	164.50245305895805	316.0237248428166	2.8266418	10644	0.008838306	0.0021044791	1.760898617984272	1	4
3946	4	709	163.01007443200797	317.84185138344765	3.8135748	10577	0.01735271	0.004191196	2.3521858098212545	2	4
3946	5	788	163.25827661156654	317.6662303507328	2.9550648	10598	0.14145854	0.03185056	0.3040510961490772	3	4
3947	2	1293	404.2354406863451	351.8174583911896	2.9625795	10461	0.0027464745	0.0005866267	0.0	0	3
3947	3	1038	405.1197662949562	352.5517358481884	3.3329086	10539	0.0028353753	0.0006780479	1.149432540822673	1	3
3947	4	874	407.376310557127	351.86219568550587	3.6184068	10465	0.013488797	0.0030858747	2.3595460671680426	2	3
3948	2	1294	67.35262209177017	491.37998577952385	2.5712953	10613	0.08142456	0.016515683	0.0	0	1
3950	2	1296	12.672442376613617	492.95337196812034	3.8230882	10397	0.018499658	0.0041181366	0.0	0	1
3952	2	1298	337.5637855231762	325.9537325911224	2.803823	10523	0.009871942	0.0021234127	0.0	0	1
3954	2	1300	283.3820296525955	473.55654352903366	2.4343977	10815	0.08304618	0.016559267	0.0	0	1
3955	2	1301	404.0099774096161	259.0423479601741	2.6539974	10530	0.8545647	0.18017466	0.0	0	1
3956	2	1302	326.3339031636715	309.6034386754036	3.686194	10504	0.12024745	0.025872756	0.0	0	1
3958	2	1304	198.68547350168228	159.07398054748774	3.20644	10671	0.30583113	0.0659485	0.0	0	1
3959	2	1305	387.88146211206913	276.20809711515903	3.343714	10586	0.025596187	0.005593242	0.0	0	2
3959	3	712	388.74947583675385	275.78862451016903	3.2202551	10674	0.00030183094	7.856266e-05	0.9640565816268949	1	2
3960	2	1306	178.08988566696644	436.3187663555145	3.5030174	10411	0.001253058	0.0002779317	0.0	0	1
3961	2	1307	297.8245173692703	82.5026952624321	2.7730708	10547	0.0045906743	0.0010013895	0.0	0	3
3961	3	998	298.39599764347076	83.81408533453941	3.254429	10556	0.048232254	0.011306414	1.4305011796646092	1	3
3961	4	846	298.60206097364426	83.76502721011639	2.731925	10524	0.04450996	0.009649098	0.21182255690576243	2	3
3963	2	1309	252.61978739500046	100.6842300593853	3.418155	11381	0.068968125	0.014751759	0.0	0	2
3963	3	327	255.06289806962013	100.42769986391068	3.5570068	12055	0.013709199	0.0040042875	2.456541778523388	1	2
3964	2	1310	246.90854317694902	463.6399599611759	2.9681387	10565	0.14551383	0.031107282	0.0	0	1
3965	2	1311	254.86998207867146	300.3014625906944	2.3580673	10682	0.026661638	0.005607972	0.0	0	2
3965	3	826	255.63536849617958	300.7211180329323	2.3856804	10916	0.043973915	0.010773935	0.8728843327187006	1	2
3966	2	1312	350.82060435414314	421.47567388415337	2.6217594	10820	0.21076651	0.042601056	0.0	0	1
3967	2	1313	81.37710925936699	420.93580473959446	2.7601643	10436	0.29959255	0.061744425	0.0	0	1
3968	2	1314	481.5521990954876	157.03100610151887	2.2573125	10796	0.18658236	0.03781181	0.0	0	1
3970	2	1316	256.7290332019329	24.10740841180086	3.4843488	10363	0.03642901	0.007930398	0.0	0	1
3971	2	1317	345.5191352367401	445.66400545835495	2.862425	10420	0.009364146	0.0019596475	0.0	0	1
3972	2	1318	234.82268579304218	202.15278546512127	2.97016	10441	0.25984538	0.055023417	0.0	0	1
3973	2	1319	249.20382131636143	417.58605268597603	2.8490915	10562	0.010017891	0.0021353217	0.0	0	1
3975	2	1321	247.09951486438513	86.51093530654907	2.7701378	10750	0.007959429	0.001715802	0.0	0	2
3975	3	1111	245.813282802701	86.91594221442938	3.5532897	10778	0.0349718	0.0077608684	1.3484893443905956	1	2
3976	2	1322	465.93663492798805	54.663994550704956	2.4108846	10529	0.27066654	0.05490155	0.0	0	1
3977	2	1323	115.26922088861465	180.93096677213907	3.0908291	10581	0.0039870967	0.00085834524	0.0	0	1
3978	2	1324	222.7361796796322	362.17673198878765	3.310288	10536	0.24457055	0.052320402	0.0	0	1
3979	2	1325	195.1725831925869	173.09122836589813	3.931181	10741	0.005023266	0.0011324245	0.0	0	1
4039	3	59	250.4134548008442	280.92905946075916	3.5572278	12831	0.033186983	0.010891309	0.0	0	1
4044	3	64	284.6513429880142	438.3515628874302	4.536735	12530	0.088716075	0.028914332	0.0	0	6
4044	4	441	284.6330574154854	437.3519445359707	2.5677726	11594	0.057379	0.0137317255	0.9997855823812035	1	6
4044	5	382	285.38135147094727	438.11989264935255	3.0812366	11726	0.029032767	0.007334166	1.0722351879538157	2	6
4044	6	334	285.00098841043655	437.98970737308264	3.0958238	11850	0.04392975	0.011598604	0.40202520313850115	3	6
4044	7	205	284.47922539711	437.2388851195574	3.8077714	11846	0.026261877	0.0074058417	0.914314332417665	4	6
4044	8	422	284.760855615139	438.1795456558466	3.2801244	11609	0.01037117	0.0027299167	0.9819153854782948	5	6
4056	3	76	362.54521772265434	238.9046526029706	4.205841	12820	0.021300174	0.007177739	0.0	0	6
4056	4	192	364.0464914739132	240.10448641330004	4.4102497	11748	0.0026066753	0.000773906	1.9218283088321069	1	6
